transaction_id,store_id,product_id,date_id,customer_id,quantity_sold,total_sales
39219,11,83,45,64,154,193.54
39220,8,52,5,59,439,102.13
39221,9,19,51,86,897,70.11
39222,15,18,16,76,325,176.08
39223,13,58,57,44,930,98.39
39224,3,29,39,43,534,108.33
39225,13,85,87,77,953,174.44
39226,9,86,70,15,407,16.6
39227,4,35,78,58,174,179.87
39228,13,83,32,27,771,20.81
39229,16,81,47,39,447,99.42
39230,19,67,96,98,952,102.69
39231,17,55,99,59,121,137.9
39232,20,81,40,93,950,59.41
39233,20,51,89,69,908,75.59
39234,10,27,27,14,668,173.02
39235,15,86,53,11,520,120.43
39236,7,57,46,66,527,13.86
39237,6,68,65,52,158,185.31
39238,16,59,47,60,821,149.18
39239,15,34,92,72,694,189.55
39240,19,11,33,23,55,14.41
39241,16,69,87,17,641,75.82
39242,15,90,3,36,335,175.75
39243,3,6,77,81,240,108.71
39244,8,45,18,24,909,142.68
39245,1,47,89,36,686,47.4
39246,15,71,87,27,646,78.97
39247,10,15,89,79,693,132.49
39248,13,93,97,94,41,174.53
39249,5,40,35,71,498,37.08
39250,19,27,73,29,751,72.36
39251,20,83,44,51,704,103.0
39252,2,24,77,62,589,125.97
39253,19,10,19,69,479,58.48
39254,8,2,67,45,253,77.66
39255,10,23,56,55,143,41.62
39256,10,69,6,52,671,33.95
39257,1,57,43,81,645,134.45
39258,19,7,35,20,385,63.53
39259,3,67,51,16,810,104.13
39260,13,51,84,18,288,161.67
39261,7,85,5,69,321,21.93
39262,7,82,77,87,3,190.84
39263,19,92,99,98,480,138.98
39264,14,72,94,47,210,144.95
39265,19,66,60,100,400,125.16
39266,4,31,19,96,491,160.61
39267,12,9,90,54,515,171.12
39268,9,27,45,63,86,99.71
39269,7,53,69,44,48,124.04
39270,14,97,93,56,573,118.08
39271,20,100,5,50,523,60.68
39272,15,53,43,75,13,79.26
39273,9,38,39,64,988,81.06
39274,17,78,63,25,40,30.95
39275,18,65,56,20,611,66.57
39276,7,98,96,78,370,37.93
39277,17,57,54,62,788,98.81
39278,17,41,8,21,820,53.37
39279,17,48,35,82,251,151.13
39280,16,73,79,57,868,79.35
39281,19,10,72,26,160,97.64
39282,13,19,97,28,677,96.96
39283,20,69,73,91,998,190.29
39284,19,49,35,65,610,104.29
39285,13,78,70,74,900,135.27
39286,4,1,41,33,904,22.34
39287,9,64,98,96,400,12.85
39288,3,9,5,41,829,80.45
39289,15,70,45,47,884,76.37
39290,16,11,78,71,386,77.71
39291,15,46,97,53,307,31.05
39292,8,78,70,53,450,182.78
39293,6,53,35,17,617,121.28
39294,7,48,68,71,841,85.8
39295,7,100,59,66,212,198.67
39296,14,86,62,91,671,183.22
39297,19,88,79,71,521,35.71
39298,20,21,72,79,493,109.96
39299,10,62,45,26,650,18.75
39300,5,100,48,54,733,50.76
39301,2,24,7,5,758,193.3
39302,16,29,34,86,97,163.34
39303,10,60,55,77,919,37.01
39304,15,91,89,33,650,134.35
39305,5,52,98,54,813,14.53
39306,20,61,63,23,88,124.53
39307,8,71,73,1,752,78.81
39308,6,52,75,11,165,131.27
39309,12,18,60,97,675,25.39
39310,12,9,80,68,891,47.92
39311,6,66,78,47,675,14.3
39312,6,95,24,3,891,12.64
39313,7,23,68,57,347,182.64
39314,13,94,8,95,416,83.08
39315,20,11,71,64,955,82.7
39316,9,14,49,20,386,187.87
39317,20,5,68,72,196,27.58
39318,3,70,48,20,236,57.96
39319,2,75,52,25,900,181.72
39320,8,53,56,63,875,64.82
39321,4,31,96,25,223,24.82
39322,8,45,16,15,505,52.26
39323,3,24,35,98,363,34.05
39324,15,35,41,90,456,69.03
39325,2,2,80,90,632,136.3
39326,7,22,91,47,886,116.22
39327,11,34,54,87,716,62.94
39328,6,82,98,14,179,29.69
39329,4,75,46,18,286,33.44
39330,7,13,33,58,27,99.36
39331,10,94,81,54,623,193.06
39332,10,64,40,52,897,33.18
39333,7,84,61,26,999,11.27
39334,9,87,51,4,257,80.52
39335,15,59,51,13,39,34.93
39336,15,30,97,24,428,151.14
39337,3,5,47,4,216,60.76
39338,4,91,43,19,440,105.44
39339,16,8,35,28,40,74.03
39340,16,4,42,47,241,126.28
39341,6,58,99,66,352,185.53
39342,1,98,96,29,436,155.15
39343,12,52,40,80,470,36.95
39344,3,56,44,50,270,109.67
39345,3,93,5,45,75,95.08
39346,1,91,32,19,621,76.33
39347,6,16,44,39,879,106.93
39348,12,81,31,66,432,112.18
39349,3,65,30,84,565,175.1
39350,9,30,92,40,127,127.85
39351,4,44,52,53,40,155.81
39352,12,42,9,62,522,76.37
39353,14,57,31,35,958,25.01
39354,12,89,6,40,555,165.96
39355,1,14,81,4,636,33.38
39356,4,67,64,58,176,17.13
39357,20,93,65,27,527,180.59
39358,19,24,85,51,122,10.52
39359,4,14,95,11,848,66.88
39360,5,65,72,10,371,29.89
39361,3,56,36,94,207,133.81
39362,19,96,28,83,265,191.65
39363,8,75,82,46,199,125.34
39364,8,34,94,51,858,109.96
39365,4,60,21,3,168,102.89
39366,13,98,46,23,535,40.45
39367,19,80,15,12,463,27.3
39368,18,36,64,99,345,151.35
39369,12,10,2,62,169,131.31
39370,14,68,73,29,216,153.06
39371,4,5,6,78,33,82.21
39372,7,7,4,21,998,47.1
39373,15,98,78,69,626,75.03
39374,19,65,1,19,783,46.16
39375,14,56,50,63,464,133.88
39376,19,20,93,80,519,166.0
39377,4,87,47,11,688,125.27
39378,16,38,59,80,909,169.45
39379,6,23,15,32,41,158.19
39380,15,71,24,32,261,92.35
39381,8,64,23,31,28,45.72
39382,6,44,17,4,102,157.35
39383,20,22,79,5,937,72.84
39384,11,38,21,85,170,81.13
39385,19,8,64,71,291,151.02
39386,19,83,95,58,357,155.22
39387,1,98,44,88,19,59.58
39388,16,1,53,73,82,144.44
39389,8,100,61,64,198,175.61
39390,9,83,90,21,748,96.87
39391,12,72,39,19,845,191.91
39392,19,51,73,12,283,13.63
39393,20,97,37,4,943,149.14
39394,12,71,50,14,975,117.57
39395,12,92,97,5,548,69.52
39396,14,30,68,82,28,107.58
39397,18,44,63,26,810,124.53
39398,3,72,26,18,672,153.04
39399,3,91,17,56,689,86.76
39400,15,81,50,99,575,64.15
39401,3,35,56,54,286,64.94
39402,18,55,78,23,192,188.15
39403,17,61,31,51,187,135.13
39404,14,80,56,23,233,195.0
39405,12,33,44,22,519,59.59
39406,7,87,69,63,662,128.83
39407,20,100,9,25,544,16.71
39408,15,37,4,17,133,14.23
39409,9,5,33,50,190,116.18
39410,1,18,61,3,68,175.63
39411,17,83,67,84,337,37.81
39412,11,25,66,31,38,196.95
39413,18,35,79,7,328,107.96
39414,6,61,45,68,883,155.2
39415,15,34,44,16,329,32.13
39416,6,99,73,69,151,73.95
39417,13,90,22,31,799,83.23
39418,14,80,93,100,5,53.78
39419,7,96,91,65,393,39.03
39420,3,30,94,47,41,68.19
39421,8,32,41,33,532,78.61
39422,2,8,85,99,443,164.16
39423,6,57,4,56,378,173.08
39424,14,1,79,15,844,150.43
39425,11,92,77,1,734,88.34
39426,2,18,29,64,484,28.21
39427,6,64,21,86,988,105.84
39428,3,56,78,53,549,129.5
39429,6,91,36,88,720,95.28
39430,9,68,90,12,587,182.47
39431,3,75,44,31,647,136.22
39432,12,87,12,6,748,26.35
39433,4,20,47,69,459,27.92
39434,4,30,44,69,217,66.7
39435,3,27,58,82,76,188.65
39436,14,92,41,61,507,44.75
39437,16,7,10,37,225,46.37
39438,20,97,7,63,329,95.35
39439,2,77,66,80,664,28.06
39440,4,56,47,76,859,123.97
39441,19,66,59,12,93,135.1
39442,8,39,3,50,528,170.14
39443,5,47,66,28,730,13.59
39444,13,78,23,44,446,187.26
39445,20,72,59,41,993,126.35
39446,3,27,36,98,455,172.53
39447,11,19,96,30,794,188.24
39448,16,20,10,35,467,69.56
39449,4,23,72,58,617,147.49
39450,15,82,90,92,680,21.08
39451,16,1,91,62,681,22.82
39452,9,71,33,97,15,21.52
39453,20,67,91,72,474,155.21
39454,10,59,69,87,554,62.49
39455,15,33,90,26,167,23.34
39456,5,12,52,87,608,23.39
39457,7,98,46,35,901,116.11
39458,13,7,74,32,396,62.48
39459,19,33,92,4,752,96.38
39460,10,29,72,12,164,178.06
39461,6,29,76,42,4,162.47
39462,14,30,16,78,258,130.96
39463,14,3,50,25,978,161.05
39464,6,21,93,58,20,116.2
39465,18,39,20,65,189,122.28
39466,19,63,36,29,581,37.16
39467,3,31,93,44,597,185.45
39468,6,66,79,16,855,166.07
39469,18,83,93,99,932,190.09
39470,17,68,97,99,671,40.65
39471,16,69,78,19,300,36.18
39472,13,54,30,57,336,65.66
39473,17,6,79,6,476,171.06
39474,17,2,34,76,585,48.3
39475,12,67,93,9,335,84.22
39476,4,81,38,60,628,93.6
39477,12,94,47,88,887,24.42
39478,13,51,29,77,479,126.86
39479,10,18,13,46,55,196.74
39480,19,85,99,38,603,16.06
39481,13,43,23,5,452,110.21
39482,19,32,34,11,7,29.64
39483,6,56,80,74,274,144.21
39484,10,79,57,41,407,57.07
39485,12,74,73,92,625,156.56
39486,16,82,73,4,581,116.07
39487,14,27,52,50,134,56.44
39488,15,90,9,60,254,97.65
39489,10,49,91,67,781,153.37
39490,6,13,60,39,877,38.28
39491,7,19,76,11,510,48.37
39492,3,28,67,22,726,130.16
39493,11,55,87,63,115,119.24
39494,14,88,19,84,355,196.92
39495,11,45,70,73,894,28.86
39496,18,59,47,12,77,169.56
39497,8,32,21,3,929,197.59
39498,20,31,52,87,616,135.83
39499,17,61,50,63,608,46.78
39500,9,47,62,43,560,28.55
39501,3,97,9,22,306,16.8
39502,3,50,7,70,909,73.24
39503,14,91,82,76,237,96.78
39504,16,69,37,74,54,143.57
39505,8,51,27,99,348,70.58
39506,2,43,12,29,721,101.52
39507,14,21,20,76,947,45.29
39508,5,26,12,74,323,126.96
39509,13,97,30,28,922,64.65
39510,16,39,17,46,512,107.6
39511,10,9,100,67,16,107.46
39512,9,60,22,84,766,75.42
39513,16,22,5,60,478,193.9
39514,5,79,76,91,865,195.54
39515,13,90,8,74,166,99.92
39516,19,54,97,91,231,175.48
39517,8,87,3,53,865,122.56
39518,17,1,83,68,354,43.92
39519,1,27,5,70,282,109.9
39520,13,86,73,62,275,55.28
39521,11,78,11,26,417,75.35
39522,17,67,55,16,483,143.76
39523,7,60,67,25,162,68.7
39524,14,33,97,77,234,11.39
39525,4,19,92,70,89,168.97
39526,10,58,24,54,662,38.71
39527,16,65,98,8,454,100.44
39528,7,63,98,43,344,73.26
39529,8,94,97,50,907,30.84
39530,15,18,71,39,618,118.01
39531,11,58,53,15,372,90.24
39532,8,16,97,83,102,79.21
39533,10,83,10,67,613,120.27
39534,3,40,50,75,644,70.79
39535,12,31,38,70,270,77.64
39536,10,53,55,13,784,44.03
39537,14,77,26,25,165,112.67
39538,19,50,32,99,21,103.89
39539,16,36,6,27,350,137.03
39540,4,48,82,28,629,197.86
39541,9,46,48,75,390,69.37
39542,8,93,58,42,663,136.35
39543,5,70,99,61,916,134.34
39544,10,73,18,11,107,35.34
39545,8,68,94,5,412,87.9
39546,4,77,9,24,508,60.83
39547,18,73,24,43,95,38.42
39548,15,91,36,54,513,48.9
39549,20,55,60,50,480,37.01
39550,4,34,99,12,695,11.68
39551,15,2,17,38,901,46.99
39552,18,86,55,62,567,98.83
39553,20,5,85,54,637,10.45
39554,7,9,35,98,598,81.29
39555,5,24,33,60,169,184.14
39556,8,2,57,31,27,43.93
39557,16,16,81,67,902,162.58
39558,20,68,36,33,434,43.66
39559,16,85,98,11,757,39.71
39560,8,49,60,94,567,28.93
39561,12,10,8,98,729,63.05
39562,2,63,50,86,106,185.67
39563,6,72,68,50,986,172.51
39564,8,79,65,1,290,152.7
39565,20,66,42,100,919,152.68
39566,11,39,78,83,591,122.9
39567,3,49,93,18,521,151.55
39568,20,39,60,57,429,79.94
39569,5,23,15,89,786,137.92
39570,19,23,49,42,432,104.29
39571,8,31,82,17,670,20.87
39572,5,32,96,12,794,186.65
39573,14,49,10,39,792,168.84
39574,19,39,25,39,947,183.63
39575,15,59,11,66,443,90.75
39576,18,21,33,11,607,18.43
39577,15,17,50,74,926,130.92
39578,1,8,23,29,309,151.57
39579,20,92,42,86,271,118.46
39580,5,85,49,96,403,56.35
39581,8,71,69,36,503,126.27
39582,14,43,96,17,689,151.94
39583,17,48,91,99,932,52.62
39584,20,41,91,41,608,76.75
39585,6,82,51,70,187,118.83
39586,1,20,3,23,558,113.89
39587,18,56,76,94,232,66.58
39588,2,53,80,48,525,30.82
39589,10,65,55,43,734,166.47
39590,20,82,88,69,948,52.41
39591,17,7,28,15,518,136.24
39592,12,13,46,99,317,164.33
39593,17,77,8,81,659,192.53
39594,17,25,15,27,971,25.83
39595,17,2,80,75,703,53.17
39596,19,91,92,64,30,93.29
39597,17,34,15,24,558,123.11
39598,20,70,82,96,626,66.34
39599,20,61,80,89,747,31.02
39600,19,70,89,88,812,151.54
39601,10,77,51,76,425,28.47
39602,6,12,7,69,66,150.84
39603,1,43,81,62,256,148.87
39604,9,49,89,17,380,24.4
39605,5,74,21,69,857,125.57
39606,2,44,84,47,501,86.84
39607,2,87,43,42,130,86.94
39608,9,23,46,89,102,157.13
39609,12,23,76,38,159,175.1
39610,19,60,57,71,605,39.17
39611,18,62,55,54,118,153.96
39612,6,46,47,41,578,170.41
39613,13,72,83,58,540,163.3
39614,13,52,42,23,852,154.46
39615,16,55,40,31,185,66.68
39616,9,84,79,81,970,184.19
39617,17,73,59,69,505,186.86
39618,6,57,14,16,462,181.67
39619,5,41,19,3,954,124.74
39620,11,63,33,94,805,168.36
39621,6,10,44,95,677,146.01
39622,3,51,94,3,665,195.15
39623,18,46,4,25,637,137.77
39624,11,42,87,9,763,100.37
39625,12,31,13,19,415,128.66
39626,7,78,26,74,914,20.27
39627,2,38,5,38,810,170.78
39628,17,68,76,71,325,131.49
39629,10,28,97,31,43,104.79
39630,11,45,48,82,816,174.99
39631,18,18,65,100,140,69.51
39632,20,2,84,25,128,104.92
39633,8,1,82,35,497,60.55
39634,18,45,52,9,717,190.26
39635,18,64,92,71,351,45.46
39636,10,49,44,5,999,126.42
39637,5,70,17,80,707,197.93
39638,9,29,23,11,514,111.65
39639,1,6,83,83,85,134.76
39640,20,80,69,43,195,103.43
39641,9,58,95,11,934,178.21
39642,4,37,26,75,426,128.81
39643,15,36,81,27,275,173.18
39644,7,22,31,30,209,181.34
39645,20,27,6,51,14,17.85
39646,4,43,93,60,85,143.18
39647,16,19,59,14,515,197.81
39648,1,16,92,61,458,138.67
39649,17,53,25,81,111,134.54
39650,1,62,6,47,512,187.28
39651,19,37,65,14,857,78.22
39652,16,93,55,17,139,44.94
39653,17,89,97,70,247,41.77
39654,14,50,80,56,75,149.83
39655,6,7,89,44,722,168.47
39656,1,21,8,81,25,85.08
39657,7,43,36,56,886,62.91
39658,14,54,9,72,109,35.05
39659,11,67,1,52,831,107.46
39660,4,11,21,27,205,19.41
39661,2,52,99,23,275,53.36
39662,20,39,92,96,18,112.0
39663,1,1,36,72,311,167.68
39664,8,30,38,95,591,32.74
39665,11,33,60,37,701,187.98
39666,9,24,96,62,705,26.29
39667,17,35,76,93,677,191.9
39668,15,91,85,56,244,140.94
39669,4,67,45,21,524,60.37
39670,14,67,86,98,592,87.49
39671,6,89,100,58,545,18.02
39672,9,57,20,49,236,99.36
39673,2,67,36,18,18,109.94
39674,8,9,15,67,190,37.03
39675,18,43,33,97,55,43.31
39676,15,44,60,98,877,166.11
39677,7,3,100,18,130,184.62
39678,2,97,13,29,426,181.23
39679,2,12,83,2,993,121.73
39680,13,47,30,62,957,176.73
39681,6,70,20,76,133,118.35
39682,4,57,59,71,436,126.61
39683,15,65,98,38,576,143.54
39684,13,8,14,5,665,118.79
39685,3,76,54,83,918,142.86
39686,18,42,19,72,475,52.58
39687,5,40,93,75,218,86.7
39688,13,28,88,60,583,59.45
39689,17,77,12,87,640,178.78
39690,13,60,55,45,939,129.15
39691,4,44,78,5,409,68.4
39692,5,95,55,99,90,30.25
39693,15,18,77,70,607,129.54
39694,1,51,80,88,773,52.74
39695,15,13,58,78,654,35.5
39696,13,41,46,69,561,118.87
39697,1,69,25,7,82,59.4
39698,3,43,25,100,594,183.65
39699,11,4,85,49,405,194.34
39700,14,76,7,85,471,55.03
39701,16,66,54,92,707,169.57
39702,6,6,95,64,744,98.37
39703,9,10,24,31,180,98.11
39704,6,37,8,66,898,63.34
39705,20,67,13,36,876,154.45
39706,12,11,84,63,804,196.29
39707,16,47,81,97,153,129.76
39708,3,99,54,36,758,138.22
39709,10,7,10,87,113,140.65
39710,17,43,80,49,657,175.13
39711,7,41,29,37,733,151.38
39712,4,12,19,40,96,197.76
39713,1,86,29,11,574,52.96
39714,19,54,44,31,608,106.02
39715,18,2,88,45,190,180.51
39716,19,60,58,53,25,123.71
39717,10,26,11,100,368,136.34
39718,14,100,100,12,373,116.42
39719,1,20,50,93,452,83.8
39720,5,51,32,43,959,61.06
39721,4,99,16,40,101,198.75
39722,8,17,3,27,14,184.0
39723,2,86,70,12,321,66.78
39724,7,78,89,93,596,81.18
39725,5,46,45,17,844,34.95
39726,2,62,38,45,229,17.72
39727,20,3,82,98,447,116.7
39728,12,26,65,47,944,160.07
39729,8,54,56,48,916,149.36
39730,1,15,1,59,238,131.2
39731,14,58,39,1,792,17.74
39732,18,25,45,84,219,165.02
39733,6,70,74,2,66,174.17
39734,20,85,80,70,712,42.25
39735,5,27,80,7,388,35.93
39736,3,26,41,78,135,14.24
39737,4,34,92,80,236,88.01
39738,4,98,98,84,796,163.45
39739,18,39,42,2,391,39.27
39740,11,10,35,70,287,71.75
39741,19,67,26,45,516,199.78
39742,12,20,51,85,41,185.61
39743,7,43,8,31,154,167.75
39744,7,60,39,28,319,93.81
39745,15,10,14,23,247,173.39
39746,19,39,94,2,573,196.18
39747,15,43,11,61,395,185.59
39748,17,41,98,8,113,125.4
39749,10,85,94,22,112,59.64
39750,20,95,25,4,454,46.12
39751,13,22,81,71,304,154.11
39752,2,53,28,34,466,135.34
39753,6,82,22,79,393,189.67
39754,9,69,83,46,64,164.65
39755,14,58,8,45,547,36.38
39756,17,10,13,71,283,176.82
39757,9,58,41,91,783,36.3
39758,17,86,19,3,263,35.78
39759,17,65,41,30,866,92.21
39760,7,72,79,100,211,29.78
39761,18,37,57,96,425,177.18
39762,6,29,33,52,261,88.25
39763,1,14,44,61,994,25.89
39764,7,4,5,49,203,84.74
39765,8,93,95,85,156,127.43
39766,3,8,69,34,627,114.43
39767,6,29,23,45,352,123.47
39768,8,53,61,100,317,19.31
39769,4,9,4,49,29,82.5
39770,6,87,36,40,305,72.25
39771,3,76,65,3,686,144.32
39772,9,47,99,21,925,104.53
39773,9,29,66,11,915,49.69
39774,7,12,50,92,273,103.27
39775,18,89,16,53,218,40.25
39776,9,74,30,37,230,135.55
39777,13,61,80,69,33,108.69
39778,2,78,44,19,306,172.88
39779,10,34,60,70,777,10.77
39780,20,25,75,94,606,138.68
39781,17,88,29,52,932,117.06
39782,7,28,49,90,65,162.49
39783,2,2,22,76,276,147.6
39784,14,93,20,66,895,60.37
39785,20,42,37,44,48,123.25
39786,20,58,90,55,533,109.39
39787,11,26,14,85,34,176.29
39788,18,60,29,29,214,109.78
39789,16,22,13,94,627,80.56
39790,3,78,11,84,362,127.16
39791,6,9,39,71,49,150.61
39792,14,72,95,35,945,172.83
39793,17,38,86,33,219,44.91
39794,15,27,7,15,119,136.34
39795,2,26,8,17,213,26.6
39796,10,53,49,21,779,169.46
39797,7,70,96,64,492,178.89
39798,12,53,1,71,850,54.98
39799,5,4,14,77,379,90.62
39800,17,47,13,37,129,133.83
39801,19,17,5,66,247,175.2
39802,8,6,90,43,79,108.13
39803,9,50,13,81,122,123.78
39804,15,19,57,70,7,173.18
39805,2,84,13,50,547,21.98
39806,4,97,69,89,935,182.27
39807,8,7,59,27,658,130.41
39808,9,60,80,97,197,132.35
39809,7,78,34,80,237,155.86
39810,13,16,47,8,54,48.41
39811,1,21,41,49,834,22.82
39812,2,76,28,65,665,124.55
39813,10,19,90,11,375,109.6
39814,4,2,94,25,798,118.05
39815,6,80,35,96,85,87.31
39816,4,59,44,65,438,188.4
39817,13,20,5,27,853,75.43
39818,16,97,32,60,456,158.78
39819,14,50,49,19,78,153.21
39820,6,83,76,88,291,75.65
39821,3,32,19,76,705,122.57
39822,18,27,96,82,340,75.49
39823,8,35,91,45,367,186.86
39824,16,92,21,26,752,29.56
39825,4,77,6,90,181,50.63
39826,15,42,90,94,102,188.87
39827,1,64,63,38,495,104.63
39828,10,25,99,6,744,198.31
39829,12,13,2,40,992,192.75
39830,8,65,55,27,480,112.54
39831,17,28,96,3,953,168.62
39832,16,83,100,75,480,80.33
39833,14,96,56,68,674,199.0
39834,4,67,2,16,809,94.98
39835,20,30,74,94,341,47.37
39836,4,59,14,13,504,148.78
39837,17,83,32,81,491,168.47
39838,8,46,20,89,852,147.95
39839,19,17,26,42,747,150.75
39840,2,29,68,12,970,183.94
39841,16,62,94,70,443,22.98
39842,17,47,78,76,611,168.89
39843,15,87,42,13,757,36.02
39844,8,87,4,85,840,186.35
39845,1,47,75,39,450,73.62
39846,13,48,55,31,440,44.12
39847,9,82,83,23,496,147.58
39848,12,38,50,100,219,160.35
39849,12,13,87,89,854,180.69
39850,2,72,70,25,699,191.13
39851,5,17,7,29,359,15.51
39852,6,74,95,42,682,88.95
39853,1,48,60,81,490,41.05
39854,20,43,32,44,151,28.69
39855,4,71,58,32,801,98.5
39856,7,65,37,96,756,199.66
39857,19,9,41,33,397,161.21
39858,1,42,40,7,88,106.81
39859,9,17,38,66,227,86.78
39860,7,20,64,13,75,129.46
39861,20,20,78,33,771,100.85
39862,7,16,11,100,344,129.58
39863,15,32,71,71,870,149.53
39864,20,43,93,19,104,43.94
39865,13,84,15,84,885,11.46
39866,6,58,11,66,332,139.72
39867,7,68,13,5,902,180.39
39868,17,14,20,52,468,156.37
39869,18,51,7,7,303,120.11
39870,16,100,16,90,233,190.38
39871,14,24,14,61,678,37.52
39872,6,87,79,92,440,196.22
39873,2,42,41,75,650,72.01
39874,17,11,19,46,609,146.49
39875,13,37,85,37,698,25.7
39876,12,91,19,23,538,17.98
39877,11,52,100,15,689,59.96
39878,14,18,69,43,468,40.09
39879,3,81,19,98,919,68.37
39880,4,62,19,63,342,33.81
39881,1,69,79,39,562,144.84
39882,7,8,34,59,684,58.79
39883,15,97,31,65,337,54.02
39884,9,32,11,53,139,65.78
39885,14,72,38,22,940,116.7
39886,7,8,67,81,895,44.12
39887,20,12,15,52,790,146.35
39888,17,52,75,96,843,172.28
39889,16,7,50,61,400,176.31
39890,2,19,98,8,55,30.93
39891,4,55,55,5,607,108.23
39892,7,34,50,54,146,40.02
39893,1,57,25,48,464,30.14
39894,20,84,25,14,575,144.24
39895,9,33,67,64,687,42.88
39896,15,65,22,17,284,160.42
39897,17,26,33,30,769,188.05
39898,7,41,99,80,222,124.78
39899,11,49,73,10,641,189.29
39900,9,76,31,30,972,184.02
39901,18,46,45,10,820,23.54
39902,9,52,16,34,690,37.69
39903,14,32,81,59,373,160.66
39904,17,89,9,36,636,109.63
39905,16,8,15,6,364,46.54
39906,20,42,72,50,955,36.0
39907,10,99,59,23,268,71.93
39908,5,88,92,1,200,52.37
39909,9,26,51,40,562,198.27
39910,12,34,51,13,444,135.11
39911,12,22,38,50,443,128.08
39912,10,68,1,18,690,84.96
39913,9,46,23,96,107,113.9
39914,11,51,20,98,393,135.09
39915,9,31,43,66,173,48.04
39916,17,72,76,100,271,159.37
39917,20,45,69,11,81,157.75
39918,16,90,16,90,197,58.67
39919,15,18,25,56,29,86.33
39920,16,72,20,10,516,101.46
39921,18,62,95,33,440,173.4
39922,19,12,29,8,385,159.07
39923,1,24,42,70,890,162.84
39924,3,72,77,19,712,95.55
39925,4,29,5,42,568,83.52
39926,8,86,34,25,602,48.14
39927,6,32,89,83,599,93.58
39928,3,51,14,27,580,154.72
39929,3,29,31,69,972,165.76
39930,18,91,11,71,446,172.88
39931,2,80,78,59,358,41.66
39932,18,100,18,72,913,142.73
39933,5,38,88,96,721,194.6
39934,16,49,97,56,622,149.0
39935,7,56,89,53,196,96.34
39936,1,6,30,31,468,86.88
39937,11,48,98,77,103,186.11
39938,9,38,45,65,982,198.76
39939,3,65,48,74,220,126.29
39940,8,69,89,62,38,44.14
39941,19,54,4,74,502,49.62
39942,7,26,70,1,109,87.94
39943,14,8,88,40,888,29.97
39944,4,12,59,35,899,111.37
39945,12,45,75,18,84,40.32
39946,17,36,29,56,318,94.42
39947,5,40,64,13,957,68.28
39948,4,4,54,77,985,190.72
39949,13,86,79,1,490,105.65
39950,14,84,98,15,80,71.83
39951,3,92,21,35,196,102.7
39952,9,37,34,46,691,108.4
39953,13,70,31,42,976,131.16
39954,2,90,38,17,753,74.93
39955,12,32,54,49,245,25.94
39956,5,9,31,1,415,148.6
39957,20,16,42,73,409,105.88
39958,6,12,54,21,989,183.24
39959,11,16,66,52,420,21.47
39960,7,86,30,30,542,87.65
39961,3,2,60,66,177,86.2
39962,3,99,22,49,934,113.87
39963,2,1,58,97,803,10.96
39964,13,52,55,34,107,140.35
39965,20,76,97,30,669,79.02
39966,2,94,6,15,726,15.56
39967,1,34,49,41,428,108.83
39968,3,22,16,5,216,110.53
39969,16,59,77,42,977,64.42
39970,8,50,61,98,450,57.11
39971,17,7,49,50,312,47.47
39972,1,66,16,67,519,22.86
39973,20,18,92,6,480,141.41
39974,16,92,18,1,549,130.88
39975,11,54,49,30,525,131.57
39976,13,96,36,37,74,169.13
39977,4,61,34,27,546,118.85
39978,5,4,66,92,590,149.45
39979,12,35,46,74,763,122.03
39980,20,44,87,77,797,36.47
39981,15,91,67,91,43,118.22
39982,3,94,98,25,169,77.77
39983,2,32,60,42,788,70.89
39984,13,48,30,86,684,42.84
39985,16,90,80,91,713,92.63
39986,6,92,38,56,835,100.03
39987,16,93,29,2,333,13.8
39988,6,63,34,66,602,106.69
39989,12,68,89,40,347,68.22
39990,11,44,58,76,965,137.87
39991,16,100,3,34,778,194.88
39992,2,8,42,32,706,110.98
39993,2,13,81,34,847,77.65
39994,19,10,3,17,710,50.32
39995,2,29,81,77,766,29.86
39996,14,62,75,20,270,196.85
39997,8,53,98,85,519,60.9
39998,19,77,63,5,550,11.11
39999,15,40,21,34,405,15.69
40000,9,43,8,86,816,151.15
40001,12,11,38,95,572,18.13
40002,13,44,5,31,124,57.08
40003,16,16,3,78,401,66.33
40004,1,41,91,67,811,164.23
40005,6,62,3,33,169,96.53
40006,1,1,69,22,152,174.92
40007,18,58,74,28,871,29.17
40008,4,29,9,93,133,30.44
40009,18,90,30,85,868,173.65
40010,8,54,43,57,978,138.48
40011,13,86,32,27,103,140.36
40012,3,66,84,60,778,127.81
40013,17,54,5,7,108,34.25
40014,15,98,42,61,123,19.87
40015,10,19,100,84,756,67.39
40016,12,84,89,38,1000,131.51
40017,8,88,26,13,651,47.54
40018,19,81,59,100,832,67.4
40019,7,24,7,48,99,49.49
40020,12,83,76,47,856,198.68
40021,19,13,29,33,490,194.0
40022,2,4,65,52,6,152.08
40023,20,78,49,46,560,39.4
40024,19,33,47,8,517,122.26
40025,10,9,93,79,739,160.57
40026,19,11,98,58,681,161.06
40027,15,41,33,88,530,197.39
40028,4,6,67,77,27,151.36
40029,12,76,3,99,718,192.63
40030,16,86,90,48,798,30.44
40031,5,68,13,30,757,154.06
40032,18,67,78,43,878,170.73
40033,17,97,62,78,463,68.6
40034,16,6,2,39,785,134.56
40035,15,71,12,80,420,77.45
40036,5,14,41,92,305,113.95
40037,10,49,51,59,995,161.03
40038,3,8,61,98,655,111.66
40039,8,39,91,34,745,30.29
